,cad_ig_oas,us_ig_oas,us_hy_oas,eur_ig_oas,cad_ig_oas_1-5yr,cad_ig_oas_5-10yr,cad_ig_oas_>10yr,cad_ig_oas_fins,cad_ig_oas_industrials,cad_ig_oas_utility,cad_ig_oas_a,cad_ig_oas_bbb,cad_prov_oas,cad_prov_oas_1-5yr,cad_prov_oas_5-10yr,cad_prov_oas_>10yr,cad_prov_cmb,us_ig_oas_aaa,us_ig_oas_aa,us_ig_oas_a,us_ig_oas_bbb,us_ig_oas_1-3yr,us_ig_oas_3-5yr,us_ig_oas_5-7yr,us_ig_oas_7-10yr,us_ig_oas_>10yr,us_ig_oas_industrials,us_ig_oas_uts,us_ig_oas_fins
2015-02-13,124.017208,127.999364,456.051504,45.573347,,,,107.155225,150.652501,152.811156,108.661775,165.760658,,,,,72.497759,11.342146,66.378267,106.673263,176.871045,24.798421,26.423729,31.710099,57.24328,118.078103,136.440821,115.106664,115.563693
2015-02-17,122.604041,126.567736,442.66295,45.586874,,,,105.508085,149.653576,152.026683,106.817991,164.918484,,,,,71.349227,11.424957,65.115237,105.328201,174.351946,24.049706,25.953409,31.986979,57.433516,117.375567,134.846157,114.130628,114.344662
2015-02-18,121.988772,125.310094,448.641125,44.626935,,,,104.543134,149.539667,152.195891,106.267212,165.182865,,,,,70.846305,11.974515,64.806877,104.405226,173.474644,23.900661,27.033039,32.335924,57.101456,116.595171,133.433918,112.645206,113.411928
2015-02-19,122.222045,123.593103,443.975561,44.242555,,,,104.706803,149.886359,152.324168,106.573239,165.860854,,,,,72.016769,10.913484,63.918783,102.816076,171.442772,23.599938,25.453799,30.639746,55.523538,115.650123,131.422078,111.778453,112.029233
2015-02-20,121.61175,122.888577,438.443624,43.377978,,,,104.47868,148.567535,151.646333,106.066394,165.006867,,,,,71.643324,11.207183,63.471254,102.233696,170.330978,23.899722,25.480901,30.911324,55.316869,114.927852,130.639053,111.493096,111.366837
2015-02-23,120.821592,122.785629,441.381403,41.102766,,,,103.294451,148.452195,150.468866,105.038682,164.306563,,,,,71.709478,12.490884,63.63957,102.202311,171.357536,23.523727,27.037462,32.807696,56.791371,115.435997,130.546366,111.475054,111.211059
2015-02-24,119.765424,122.884565,443.875971,39.944561,,,,102.012417,147.56514,150.720965,103.722715,163.187888,,,,,73.039261,12.648158,63.512586,102.232786,171.691005,23.508165,27.476681,33.007013,56.71738,115.214127,130.877309,111.139503,110.982091
2015-02-25,122.225956,122.780685,439.823225,39.55689,,,,105.193391,148.921081,151.523868,106.438619,164.813727,,,,,74.300299,12.667215,63.514322,102.089625,171.926973,23.541484,27.491522,32.902023,56.951611,115.028031,130.840771,110.575748,110.858895
2015-02-26,121.495453,122.544772,430.346409,37.759845,,,,104.499888,148.13011,150.803371,105.960242,164.238056,,,,,74.361955,12.326014,63.108396,101.96967,170.988938,23.145603,26.988583,32.425483,56.820254,114.850082,130.210502,110.619073,111.278271
2015-02-27,121.366096,123.141262,428.043244,37.05326,96.39,141.986982,190.634521,103.973688,148.670464,150.461063,105.285056,163.901027,71.711715,35.971595,65.042447,86.067289,73.791564,11.117634,62.839686,102.76202,171.248272,23.251077,25.864548,30.381234,55.729264,115.229873,130.551378,111.557704,112.263198
2015-03-02,121.724413,122.659765,424.168193,37.010452,,,,105.279206,147.508737,149.576414,105.753876,164.035788,,,,,73.986852,10.417234,62.211451,100.734654,169.915303,22.839156,26.300453,30.279203,46.787098,114.313824,129.90078,111.293471,111.966745
2015-03-03,121.468701,122.193602,424.825138,38.244822,,,,105.168232,146.972684,149.918495,105.686047,163.738383,,,,,73.722172,10.729562,62.318407,100.322499,168.89352,23.004895,26.060314,30.48837,47.373995,113.898526,129.431159,110.959197,111.475527
2015-03-04,120.700512,122.383182,430.289549,38.422559,,,,104.168545,146.63289,149.469671,104.501633,163.018904,,,,,73.510436,10.408297,62.635141,100.752838,169.345707,22.953187,25.848572,30.032997,47.244575,114.350868,129.380271,111.456683,112.033424
2015-03-05,119.85753,122.49518,431.945858,37.671463,,,,103.506819,145.423564,149.218752,103.718249,161.805967,,,,,73.121893,10.322299,62.890025,101.139313,169.580128,23.036144,26.052714,29.785268,47.240271,114.35969,129.518289,111.422977,112.128782
2015-03-06,120.009378,121.730879,427.770629,36.632247,,,,103.833477,145.316935,149.882154,104.208665,161.655894,,,,,73.026352,9.857535,62.036046,100.321636,168.71821,23.122041,25.08828,29.278561,46.701677,113.716208,128.530592,111.155297,111.671838
2015-03-09,119.586723,121.956211,436.140081,37.159503,,,,103.794151,144.274335,148.678904,104.235508,160.794258,,,,,72.387249,10.854312,62.322775,100.402433,170.209852,22.889414,26.300546,30.696399,48.331867,114.22839,128.874147,111.344314,111.682041
2015-03-10,119.343177,123.61587,451.094145,36.261027,,,,103.39576,144.233563,148.735784,103.79706,160.415944,,,,,73.348828,11.038861,63.275797,101.822079,173.320335,23.374985,26.67226,31.296936,48.972349,115.642787,130.706346,113.434267,112.915365
2015-03-11,119.525477,124.40466,446.181643,34.595136,,,,103.451894,144.600049,148.967908,103.866405,160.614497,,,,,74.138244,10.80537,63.828907,102.343944,174.289603,23.498071,26.461046,31.301454,48.686005,116.1451,131.739525,113.803262,113.354147
2015-03-12,119.701858,124.920708,446.919732,34.849206,,,,103.795946,144.448289,149.313406,104.316059,160.852457,,,,,74.268038,11.071343,64.088783,102.793932,174.550141,23.605012,26.739018,31.623383,49.019845,116.671852,132.208583,115.642329,113.645919
2015-03-13,119.563569,125.813949,453.966716,45.612849,,,,103.532741,144.564728,148.846723,104.136889,160.535776,,,,,73.800635,11.31032,64.573747,103.226336,176.933223,23.698715,27.311871,31.871026,49.895219,117.717039,133.736796,114.906436,113.772743
2015-03-16,119.120324,127.431009,458.149917,44.429645,,,,102.929444,144.343109,148.799297,103.703842,160.471537,,,,,72.865841,11.125761,64.641469,104.36002,179.385362,23.338008,27.72804,31.823466,50.333834,118.686992,135.847458,115.65694,114.711461
2015-03-17,119.548382,129.703691,465.129026,46.310101,,,,103.335385,144.811048,148.892435,104.111169,160.812155,,,,,73.351192,11.431004,65.365364,106.55103,182.056705,23.840316,28.615399,32.732353,51.19976,119.349711,137.982672,117.072804,117.422774
2015-03-18,120.134583,130.26323,477.884834,50.185038,,,,103.84417,145.458643,149.395442,104.675436,161.344519,,,,,74.412768,11.770551,65.481901,106.880711,183.353695,23.71788,29.620279,33.310644,51.544137,119.537032,138.971643,118.573204,116.958335
2015-03-19,119.920212,129.787032,465.7922,49.072674,,,,103.695422,145.153581,148.751197,104.629014,161.189268,,,,,73.887891,11.540687,65.65896,106.56352,181.914903,23.936219,29.116033,33.039253,50.705315,118.918657,138.201387,118.905085,116.82636
2015-03-20,120.080273,130.385618,468.27085,48.711999,,,,103.820687,145.485702,147.910682,104.544124,161.373157,,,,,73.397875,11.702567,66.194868,107.061559,182.241045,24.085359,29.639073,32.987412,50.936919,119.171391,138.771966,119.716249,117.418299
2015-03-23,119.894802,130.331884,468.982972,49.212525,,,,103.671866,145.270952,147.6445,104.248538,161.00529,,,,,73.00477,11.374326,66.030748,106.98645,180.90913,23.88428,29.202083,32.433296,50.494924,118.708894,138.6714,120.492642,117.243894
2015-03-24,119.599382,130.573252,468.507094,49.468247,,,,103.222863,145.207383,147.574985,103.784028,160.872676,,,,,73.114612,11.419761,65.727012,107.22367,181.191381,23.519062,29.73224,32.209345,50.833719,118.853582,138.691838,120.807677,117.862786
2015-03-25,119.913465,130.816088,463.010111,50.276719,,,,103.827742,145.076089,147.625117,104.589727,160.956282,,,,,73.14064,11.448641,66.207874,107.49831,180.763715,23.693848,29.320011,32.311459,51.021158,119.126366,138.862506,121.375905,118.175138
2015-03-26,120.14604,130.774514,461.574338,50.551299,,,,104.006899,145.305206,149.380114,104.748667,161.433777,,,,,74.146357,11.564381,66.24671,107.477266,180.385311,23.832077,28.939914,32.588933,51.541593,119.185931,138.764948,121.747172,118.159689
2015-03-27,120.203782,130.663845,464.800784,50.78775,,,,103.947887,145.528317,149.298416,104.508808,161.62852,,,,,74.235468,12.501141,66.541799,107.488293,180.690526,24.217318,30.101448,33.298191,52.408407,119.242832,138.623011,122.188863,117.955771
2015-03-30,120.323501,130.359048,461.837911,50.169824,,,,103.98214,145.751493,149.958456,104.495464,161.785826,,,,,74.01251,11.652382,66.334939,107.400413,179.487223,24.180624,29.435779,32.102201,50.991931,118.654609,138.202975,121.662685,117.932226
2015-03-31,120.825209,129.797476,464.016475,49.602214,97.006348,136.479219,188.863348,104.69949,145.977693,149.658474,105.232134,162.369078,71.317652,39.115292,63.533681,85.131454,73.799197,11.534654,67.115652,107.10526,179.038998,24.150184,29.420824,31.329676,50.875609,118.774154,137.58752,121.188512,117.447089
2015-04-01,121.743909,129.221009,468.595614,50.250082,,,,105.265807,147.64805,151.915748,105.710592,163.471657,,,,,74.278654,11.225875,66.908123,107.10547,177.156362,24.04325,29.436447,29.475486,55.133493,118.524069,136.399266,120.828668,117.918284
2015-04-02,122.635056,128.352955,464.92541,50.266217,,,,106.404143,148.14937,152.41373,106.390884,164.038456,,,,,74.201023,11.677109,66.754963,106.447824,175.507192,24.321323,29.209791,30.100219,55.255534,117.984307,135.297815,120.031611,117.467895
2015-04-03,122.491595,129.194479,472.511443,,,,,106.245302,148.022278,152.336033,106.225783,163.894671,,,,,74.109414,12.647474,67.634792,107.332469,177.004506,24.550958,30.752521,31.340715,56.578883,118.645431,136.060787,120.790244,118.464672
2015-04-06,122.02053,128.448967,463.200179,,,,,105.727293,147.914612,151.869447,105.736155,163.924689,,,,,73.490452,11.664209,66.514501,106.676594,174.889931,23.907999,29.500725,30.108988,55.341858,117.859971,135.324566,120.407948,117.635918
2015-04-07,122.449761,126.615666,455.172062,48.629252,,,,106.056734,148.500736,152.34294,105.91489,164.492121,,,,,73.822745,11.766978,65.444233,105.337976,172.959462,23.682475,28.736249,30.33319,55.080098,116.772756,133.274007,118.035301,116.314082
2015-04-08,122.543004,126.312608,451.081578,49.601741,,,,106.189981,148.503021,152.488831,106.166169,164.418413,,,,,73.725727,11.581781,65.211287,105.224957,171.922948,23.626272,28.531861,30.085419,54.570541,116.166373,132.643079,117.210918,116.731729
2015-04-09,122.420846,125.68133,446.279691,49.888302,,,,106.212758,148.174515,152.336703,106.293139,164.280058,,,,,73.464878,10.692999,65.054019,104.452686,170.610152,23.542102,27.553088,28.672408,52.910582,116.068376,132.01945,116.66138,116.080054
2015-04-10,122.0222,125.342254,445.246446,49.635684,,,,105.736888,147.910724,151.96626,105.580005,163.901418,,,,,72.915066,11.067447,64.962461,104.004115,170.618728,23.703213,27.163926,29.343762,53.67482,115.976178,131.812469,116.510395,115.453443
2015-04-13,121.293759,125.77353,445.068192,49.479404,,,,104.744207,147.516149,152.369171,104.639677,163.287468,,,,,73.007086,10.233071,64.683459,104.39341,171.250707,23.407462,26.569597,28.249295,53.176411,116.090422,132.167037,116.822078,116.040195
2015-04-14,121.47479,126.477945,447.651543,50.447122,,,,105.025496,147.48301,152.375173,105.049546,163.382335,,,,,72.172653,10.420779,65.651278,104.909804,172.031926,23.524306,27.327484,28.24229,53.189551,116.686537,132.930064,118.086776,116.509493
2015-04-15,121.666702,126.73517,445.064333,50.6771,,,,105.245243,147.63866,152.469084,105.337234,163.514484,,,,,72.165092,10.546647,65.589765,105.22199,172.591413,23.425397,27.618051,28.71857,53.26697,116.915872,133.069301,118.645929,116.915529
2015-04-16,121.036002,126.766824,448.115204,53.079491,,,,104.354889,147.496682,152.02338,104.101244,163.062902,,,,,71.190366,10.90358,65.562391,105.269082,173.145874,23.483813,28.196365,29.067068,53.791491,117.055263,132.938453,118.824618,117.209456
2015-04-17,121.208319,127.41029,453.646702,55.120462,,,,104.546491,147.576173,152.643247,104.484402,163.276359,,,,,71.382047,11.600784,66.094515,105.742383,174.514444,24.004743,29.152549,29.773298,54.532578,117.580992,133.691346,119.156406,117.718068
2015-04-20,120.877203,126.704646,446.620908,54.817296,,,,104.256234,147.165407,152.438889,104.218422,162.926856,,,,,71.014274,10.832889,65.593725,105.016924,173.300096,23.534854,28.276989,28.844679,53.548715,117.051949,133.010141,118.361506,116.997792
2015-04-21,120.56927,126.237776,443.583111,54.264435,,,,104.210843,146.50557,151.032474,104.039052,162.593065,,,,,72.090345,10.659477,65.36766,104.66017,172.375639,23.420326,27.882014,28.427452,53.464296,116.691629,132.484478,117.658179,116.694776
2015-04-22,120.547368,125.400803,439.812831,51.295845,,,,104.187357,146.526997,151.091874,104.007163,162.431555,,,,,73.301031,9.871062,64.978512,103.700694,170.985043,23.423345,26.964867,27.286129,52.110397,115.979548,131.721731,116.734702,115.752218
2015-04-23,119.865071,125.35876,442.607749,51.204843,,,,103.107694,146.384051,151.976574,102.735823,162.296909,,,,,74.776091,10.734346,65.062015,103.512049,170.80785,23.167696,27.79747,28.521534,53.122354,116.032624,131.684453,116.303578,115.789313
2015-04-24,120.495979,125.722549,443.01137,51.6481,,,,103.96249,146.63268,151.978961,103.758242,162.510862,,,,,73.580552,11.022864,64.912476,103.86863,171.331026,23.489185,28.24457,28.669768,53.366475,116.311818,131.994423,116.481675,116.289
2015-04-27,119.936551,125.627057,440.332267,50.382039,,,,103.116039,146.505296,152.36709,102.87944,162.109793,,,,,73.416542,11.02923,64.693807,103.755323,170.83719,23.145786,27.840827,28.848672,53.677097,116.322185,131.957326,116.688445,116.015635
2015-04-28,119.808237,126.269869,437.321601,50.550927,,,,103.281043,145.821975,153.304066,103.064286,161.932966,,,,,73.435239,11.219604,64.893499,104.280399,171.234055,23.200994,27.981077,29.319204,53.933778,117.014249,132.64466,118.16832,116.392966
2015-04-29,118.998479,127.640113,438.995235,50.130603,,,,102.453517,145.254126,151.0601,102.073925,161.045265,,,,,74.058124,10.338792,65.277406,105.502735,172.415408,23.187088,27.276045,28.225779,53.671173,118.096667,134.096006,120.048497,117.519631
2015-04-30,118.465438,127.747777,438.973958,48.237799,94.874287,133.862289,185.535063,101.891393,144.724718,150.802438,101.584096,160.445105,71.545823,41.065395,64.883551,83.905951,73.636485,9.95155,66.0217,106.055733,172.661706,23.099903,26.886384,27.660647,53.578886,118.70869,134.35364,120.59473,117.257172
2015-05-01,119.213503,128.102796,433.555178,48.833378,,,,102.825693,145.200314,151.069807,102.568824,160.73267,,,,,73.567919,9.256851,65.892439,105.481569,172.572853,24.445476,25.683902,27.785522,47.138685,117.368025,134.801569,120.030308,117.584897
2015-05-04,118.238228,128.267844,430.908106,,,,,101.89911,144.229371,149.881249,101.859933,159.680075,,,,,72.905642,9.702935,65.986271,105.752609,172.515591,24.392922,26.007858,28.615564,47.923538,117.463308,134.95223,120.536291,117.707755
2015-05-05,117.647147,127.971642,427.735568,51.979923,,,,100.858368,144.307906,150.930948,100.779413,159.45457,,,,,72.588426,9.728535,65.666963,105.457473,171.919685,24.252502,25.859363,28.545422,48.086815,117.218738,134.646622,120.640139,117.343771
2015-05-06,118.190574,127.822809,429.240826,52.108304,,,,101.742259,144.417138,150.620473,101.896834,159.983068,,,,,72.907901,9.034006,65.593571,105.334802,171.138104,24.052944,25.223824,27.753086,47.118571,117.120894,134.50973,121.122191,117.045378
2015-05-07,117.785345,128.43424,434.465,50.186152,,,,100.998974,144.390843,151.564265,101.193604,159.627068,,,,,72.715819,8.615009,66.306656,105.987443,172.509947,24.283068,25.0182,27.189394,46.630254,117.746276,135.045379,122.480053,117.611208
2015-05-08,118.404637,128.754392,432.682589,49.894914,,,,101.756693,144.770745,151.85187,102.389522,160.108408,,,,,73.138964,8.69139,66.479656,106.018016,172.732542,24.565722,25.500612,26.968327,46.308469,117.926528,135.57851,123.517604,117.378228
2015-05-11,117.789491,128.242257,424.055789,49.507036,,,,101.149299,144.222183,151.659247,101.67635,159.563753,,,,,72.578486,8.691575,65.573235,105.549213,171.385566,24.064821,25.2271,27.444816,46.1762,117.639646,135.084996,123.058761,116.849942
2015-05-12,117.748879,128.680705,434.745346,49.307244,,,,100.928712,144.488125,151.787654,101.319779,159.629219,,,,,71.742238,9.423467,65.894288,106.030506,172.881319,24.090252,25.999962,28.377411,47.689204,118.333947,135.551942,123.878849,117.145135
2015-05-13,118.154055,128.224232,430.545361,48.792714,,,,101.409258,144.743984,152.654251,102.143187,160.026027,,,,,71.353376,9.354606,65.772096,105.748186,171.77557,23.916733,25.832237,28.386559,47.407757,118.117069,135.154225,124.224993,116.411689
2015-05-14,117.85384,127.921226,433.909345,48.557476,,,,100.849522,144.870403,152.830417,101.557509,159.805836,,,,,71.40896,8.895966,65.460045,105.454286,171.981877,23.729749,25.724703,27.644101,46.646636,118.396864,134.960017,123.960629,115.902215
2015-05-15,118.682553,127.810823,435.876525,49.036145,,,,101.599206,145.72891,153.820509,102.422669,160.654328,,,,,71.847711,9.272842,65.479109,105.335921,172.363539,24.029177,26.211888,27.919309,46.672825,118.195713,134.939875,123.045488,115.776696
2015-05-18,118.15082,127.242914,430.476626,50.469848,,,,101.022472,145.280347,153.396703,101.81047,160.145156,,,,,71.518581,8.602392,64.839541,104.843457,170.299257,23.546353,25.400776,27.164898,45.589789,117.587195,134.32679,123.322138,115.122598
2015-05-19,117.983479,127.549153,427.281969,49.683144,,,,100.934422,145.072616,153.35639,101.675656,160.002259,,,,,71.562091,8.415347,64.881946,105.217096,170.341636,23.661947,24.956647,27.02255,45.380111,118.038645,134.625858,124.253211,115.307024
2015-05-20,118.230225,129.179186,429.901221,50.341176,,,,101.321707,145.084137,153.199141,102.266609,160.05543,,,,,71.533944,8.476414,65.347673,106.695255,172.32125,23.701082,25.637443,27.565256,45.768682,119.001214,136.533664,126.028736,116.408744
2015-05-21,118.478956,130.089801,430.665483,50.538942,,,,101.373778,145.625511,153.489554,102.206972,160.426125,,,,,72.065743,9.190506,65.643593,107.595635,173.385287,23.766388,26.492346,28.537909,46.944133,119.537936,137.508787,126.541261,117.272758
2015-05-22,119.002191,130.763639,426.916261,50.864398,,,,102.141454,145.750295,153.719729,103.00469,160.72837,,,,,72.466336,9.61435,66.312481,108.084779,173.543249,24.685973,26.526588,28.92943,47.124284,119.962586,138.359371,128.429641,117.359399
2015-05-26,118.659231,130.69913,429.308859,53.793615,,,,101.549383,145.794576,153.477776,102.525262,160.560562,,,,,72.765319,10.610418,66.733325,108.364447,174.380181,24.259402,27.465906,30.321686,49.029168,120.197819,138.039871,128.525537,117.688382
2015-05-27,118.893005,131.043174,427.863401,52.559532,,,,101.634602,146.024345,155.787225,102.578985,160.902443,,,,,73.338138,10.273321,67.037726,108.510297,175.059349,24.000257,27.549703,29.937195,48.614247,120.462781,138.601978,129.073017,117.589746
2015-05-28,118.45786,131.70706,429.363453,53.651123,,,,101.242452,145.517058,155.233914,102.427868,160.207101,,,,,71.987245,10.350337,67.394956,109.199362,176.062588,24.357011,27.799031,30.087782,48.821068,120.921566,139.261413,128.95773,118.442299
2015-05-29,118.495639,132.688442,430.751846,54.210636,94.646384,133.511527,188.448075,101.397068,145.285079,155.396136,102.289501,160.131899,69.871003,39.284245,60.925349,83.35505,72.201266,10.504004,68.048572,109.890603,177.575464,24.423738,27.877565,30.476839,49.595796,121.561113,140.620716,129.078515,118.927917
2015-06-01,120.160509,134.973028,427.240806,55.332638,,,,103.242456,147.587392,155.18522,103.82113,162.563565,,,,,72.603714,9.683062,68.760979,111.70769,178.854127,25.445292,28.32788,29.142983,48.218433,121.557458,142.620759,131.336365,121.664461
2015-06-02,120.470639,135.088764,424.538751,54.46483,,,,103.729039,147.705796,155.101812,104.305617,162.850769,,,,,71.842908,10.041492,68.373755,111.945667,178.314894,25.53506,28.398393,29.626836,48.87681,121.460535,142.646491,131.488913,121.954208
2015-06-03,120.511272,133.933492,421.58296,52.443563,,,,103.92477,147.51779,155.406706,104.477621,162.771743,,,,,71.150791,10.904046,67.897692,111.020902,176.562773,25.552705,28.815016,30.406979,50.126963,120.366971,141.181943,129.146326,121.644746
2015-06-04,118.765503,133.914999,431.344575,53.138854,,,,101.728457,146.475167,154.438063,102.337987,161.510514,,,,,70.422312,11.584699,68.245347,110.914957,178.057334,25.785976,29.725376,31.201211,51.072593,120.450345,141.127839,127.926703,121.940204
2015-06-05,119.288533,133.497376,431.930031,55.191829,,,,102.519967,146.608758,154.617884,103.487358,161.552598,,,,,69.654893,12.020731,68.158691,110.478981,177.067685,26.0906,29.590714,31.43384,51.711403,120.213341,140.741227,127.326494,121.524717
2015-06-08,119.01184,133.533501,436.358629,54.626136,,,,101.995843,146.76818,154.599335,102.530372,161.715172,,,,,70.137229,11.305158,68.043288,110.520653,178.171983,25.74836,29.655654,30.308849,50.871074,120.694525,140.836083,127.456221,121.43226
2015-06-09,118.876366,134.401435,440.518886,53.713803,,,,101.652551,146.968229,155.546183,102.191343,161.831099,,,,,70.327546,11.527259,68.400556,111.097591,179.552874,25.760402,29.821509,30.843525,51.632169,121.63332,141.846693,128.639845,121.982133
2015-06-10,119.745535,135.038367,435.518399,54.676843,,,,102.384325,148.083111,156.988746,103.041053,162.906602,,,,,71.187146,11.927089,68.640868,111.908562,180.202507,25.971311,30.324887,31.756072,52.145458,122.084373,142.308164,129.085811,122.993923
2015-06-11,119.59962,135.439578,436.263068,54.690211,,,,102.020847,148.251499,157.070988,102.632476,162.992099,,,,,71.552194,11.71008,69.002079,112.423797,181.026651,26.077035,30.535226,31.675057,51.514096,122.1336,142.687124,129.138273,123.489591
2015-06-12,120.493045,136.608053,438.965031,59.417898,,,,103.186369,148.653988,157.550223,103.857062,163.597115,,,,,72.038295,12.697217,69.555803,113.222529,181.988477,26.532043,31.498052,33.313148,52.810221,122.395426,144.181667,129.538366,124.234779
2015-06-15,120.442468,137.826312,447.581796,64.421074,,,,102.828185,149.057412,158.331868,103.676399,163.606068,,,,,72.591547,13.512582,70.341234,114.520091,183.407081,26.448118,32.753377,34.647739,54.246183,123.120291,145.286369,130.776466,125.663778
2015-06-16,120.960596,138.79606,452.9481,64.8519,,,,103.08966,150.001205,159.298374,103.923045,164.507611,,,,,73.18468,13.48317,70.37493,115.282561,185.155464,26.391075,32.890213,34.830071,54.652206,123.872473,146.385257,131.52982,126.440641
2015-06-17,121.414587,139.144674,452.353477,64.403283,,,,103.500508,150.597303,159.528462,104.393032,164.884967,,,,,73.36528,12.714894,69.738971,115.783373,185.493199,26.12541,32.803538,33.889273,53.625881,123.982208,146.706585,131.993625,126.817839
2015-06-18,121.529329,139.64791,447.786622,63.866728,,,,103.721602,150.597209,159.274619,104.6749,165.002193,,,,,73.154715,11.90726,69.900838,116.252335,184.866372,26.444563,32.546633,32.625853,52.125758,123.818741,147.132278,132.325701,127.524031
2015-06-19,122.477078,140.390486,450.835314,65.250237,,,,104.444407,151.93209,159.935892,105.409097,165.98812,,,,,74.662489,12.63503,70.205716,116.771502,186.45897,26.746052,33.170535,33.640029,53.285366,124.402655,148.079647,132.953988,127.899773
2015-06-22,122.628215,139.624166,441.105163,57.82936,,,,104.694837,152.017961,159.863061,105.662164,166.377174,,,,,74.817648,12.434836,70.384205,116.003302,184.329629,26.158858,32.654444,33.545709,53.147079,123.668919,147.224783,132.408342,127.265447
2015-06-23,121.636472,139.457752,439.459649,57.243952,,,,103.238879,151.607784,161.883334,104.271543,165.755486,,,,,73.230737,12.376496,69.773305,115.773663,183.532273,25.758956,32.509925,33.552103,53.190906,123.383525,146.963754,132.209251,127.287563
2015-06-24,123.399655,139.78574,444.071574,59.104116,,,,105.004589,153.681857,160.651439,105.668781,167.761279,,,,,73.343623,12.720116,70.038678,116.123311,184.352148,26.048667,32.701842,34.046462,53.789183,123.556497,147.201866,132.229287,127.836747
2015-06-25,123.685122,140.064565,444.495382,58.476581,,,,105.357307,153.723223,162.161219,106.290799,168.044006,,,,,73.267356,13.199184,70.705266,116.331857,185.060903,26.811487,33.085672,34.432464,54.351397,123.769032,147.370139,132.350388,128.354704
2015-06-26,124.264399,140.06343,443.951246,57.076805,,,,105.697268,154.629604,164.718546,106.756252,169.099003,,,,,74.023744,14.058199,71.010764,116.364493,184.489659,27.422124,33.642949,35.361791,55.456084,123.508195,147.289741,132.796231,128.417717
2015-06-29,125.017818,145.509993,469.152721,66.519079,,,,105.966529,155.941571,167.224672,107.163803,170.573011,,,,,75.991007,15.052529,74.081923,121.193934,191.769378,28.66483,36.018725,37.381283,58.009902,126.49265,153.244328,137.900428,132.988389
2015-06-30,125.993882,144.433028,468.205357,65.69037,100.074241,142.91321,199.629701,106.366541,157.611433,171.336351,107.729267,172.272746,73.974823,43.248659,63.773817,88.252286,76.418421,14.218664,74.268899,120.274509,190.280889,28.466574,35.426188,36.25727,56.187766,125.787691,151.913226,136.579753,132.42773
2015-07-01,127.977266,142.514722,463.220827,65.43362,,,,108.309404,158.148388,171.071911,110.014128,172.057438,,,,,76.414409,14.293486,73.836177,119.135947,186.106473,28.181191,36.463508,36.472619,54.189378,120.136532,149.454189,136.640986,130.882427
2015-07-02,128.143289,142.233731,467.234109,66.465091,,,,108.881736,157.960736,168.737022,110.699537,171.848799,,,,,75.427218,14.575237,74.3062,118.839133,186.161067,28.473067,36.859691,36.71981,54.212699,120.130944,149.296759,136.309524,130.386182
2015-07-06,128.580342,144.082672,482.987012,69.861665,,,,109.047596,158.502031,171.406793,110.703897,172.568415,,,,,76.202475,15.593733,75.117006,120.386266,189.333247,28.527278,38.010659,38.418433,56.269689,121.644607,151.199306,137.010456,132.371318
2015-07-07,130.503541,144.697258,488.852474,72.050529,,,,110.958575,160.327703,173.544042,112.68965,174.844591,,,,,78.861982,16.302449,75.239878,120.522957,190.777242,28.407678,38.385133,39.464588,57.618459,122.457854,152.275096,136.686103,132.339004
2015-07-08,130.620633,145.610582,496.185497,69.504624,,,,111.063093,160.470835,173.071515,112.754379,174.775602,,,,,78.152352,16.477599,75.806058,121.367388,192.201668,28.596939,38.905348,40.072564,57.936602,122.897234,153.387174,136.166819,133.210681
2015-07-09,130.84347,145.289279,486.646626,67.107224,,,,111.564599,160.406274,172.320496,113.031696,174.695401,,,,,78.791286,15.686757,75.913398,120.981923,190.694324,28.578698,38.311863,38.875044,56.548575,122.500513,153.220564,136.506334,132.473897
2015-07-10,130.910419,144.779496,473.053026,61.051597,,,,111.802872,160.232931,172.745515,113.244873,174.592389,,,,,78.475139,14.835842,75.748469,120.496043,188.829078,28.930191,37.126673,37.43066,55.145421,121.830839,152.489108,137.306362,132.09879
2015-07-13,130.121898,144.401598,466.912393,60.478646,,,,110.804115,159.727504,172.697906,112.340055,173.903045,,,,,77.423831,14.114742,74.924643,119.941655,188.386453,28.361537,36.496458,36.678491,54.208065,121.333791,151.974569,137.859891,131.757463
2015-07-14,129.882157,145.661593,470.210814,60.136181,,,,110.504317,159.627176,171.959957,111.972456,173.696374,,,,,77.053068,13.626462,75.271943,121.016921,190.368767,28.52384,36.653454,36.120098,53.744902,122.017856,153.581324,138.441672,132.56385
2015-07-15,130.587288,147.060664,469.944014,60.213445,,,,111.175602,160.354613,172.532142,112.794099,174.428792,,,,,76.861917,14.186135,76.350258,122.30125,192.272846,28.526571,37.288948,37.038476,55.093025,123.195832,154.672625,139.348309,134.628866
2015-07-16,130.700037,147.114192,467.721753,58.450519,,,,111.441673,160.201695,172.24612,112.817519,174.434873,,,,,76.077843,14.263722,76.579928,122.400181,192.075441,28.767477,37.026276,37.021982,55.229205,123.179846,154.719523,139.311615,134.712101
2015-07-17,131.41936,146.963395,472.369012,57.684609,,,,112.232909,160.765424,172.935335,113.616277,174.987148,,,,,76.794427,14.452857,76.743617,122.238476,192.175311,29.271177,36.916563,37.115103,55.139091,123.244602,154.612812,139.191665,134.464031
2015-07-20,131.1507,147.333575,472.531106,56.51713,,,,111.910385,160.571664,173.11804,113.252951,174.804524,,,,,77.372459,14.068711,76.256166,122.216424,192.766321,28.618998,36.669772,36.768503,55.11169,123.555607,155.335608,139.330871,134.240031
